,char_count,word_count,sentence_count,avg_sentence_len,spelling_errors,long_word,exc_count,que_count,comma_count,stopwords_num,sat_num,unigram,bigrams,trigrams,noun_count,adj_count,adv_count,verb_count,fw_count,neg_sentiment,neu_sentiment,pos_sentiment,syllable_count,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog
728,3033.0,606.0,29.0,20.896551724137932,26,111,2,1,34,240,9,267,534,590,151,35,30,104,104,0.167,24.912000000000003,3.919999999999999,759,70.02,11.1,8.0,10.15,10.1,7.51,99,6.25,16.782857142857143
729,2351.0,486.0,20.0,24.3,22,72,0,0,14,223,4,210,428,471,105,43,30,80,80,0.511,16.616000000000003,2.874,587,74.42,11.1,8.4,7.78,10.0,6.63,53,6.916666666666667,15.636380090497738
730,2387.0,491.0,25.0,19.64,22,102,3,4,43,186,2,205,399,454,120,33,25,76,76,0.49199999999999994,21.646000000000004,2.862,599,63.9,12.1,8.3,11.6,10.2,7.37,74,6.666666666666667,15.794747474747476
731,2057.0,444.0,25.0,17.76,27,59,0,0,16,188,3,181,370,413,96,29,19,86,86,1.166,19.99,3.8450000000000006,502,81.22,9.5,5.8,7.42,6.8,6.42,49,6.833333333333333,13.264166666666666
732,1327.0,256.0,8.0,32.0,13,35,0,0,2,124,4,109,207,238,52,18,19,52,52,0.046,6.370000000000001,1.585,343,57.34,12.4,12.9,8.95,14.7,7.09,30,12.125,19.13795918367347
733,2617.0,560.0,34.0,16.470588235294116,38,61,7,3,18,237,7,207,468,535,107,21,47,108,108,0.9650000000000001,29.094,3.941,638,81.83,9.3,5.5,7.36,6.5,5.99,50,6.0,12.018360655737707
734,2659.0,538.0,39.0,13.794871794871796,21,102,2,5,21,207,12,208,412,476,110,49,24,92,92,1.0939999999999999,32.849,5.056,665,75.0,9.8,6.1,9.38,7.5,6.41,62,5.0,12.64796536796537
735,1865.0,394.0,25.0,15.76,26,58,0,0,24,140,2,175,339,380,107,22,15,64,64,0.257,21.682000000000002,3.0610000000000004,448,83.36,9.2,4.9,8.63,7.0,6.91,55,4.875,13.946506024096387
736,2942.0,601.0,37.0,16.243243243243242,28,93,0,0,4,234,7,210,452,525,154,42,21,128,128,0.325,30.942999999999994,5.731999999999999,753,73.88,10.2,6.5,8.58,7.2,5.96,54,4.625,11.803175803402647
737,1749.0,376.0,25.0,15.04,14,48,0,3,13,140,5,154,300,330,77,12,10,67,67,0.189,20.192000000000004,4.618,437,83.96,9.8,4.7,6.89,5.2,5.56,27,3.5999999999999996,10.362674772036474
738,894.0,157.0,8.0,19.625,6,34,0,0,5,54,5,83,130,142,40,22,6,28,28,0.0,6.265000000000001,1.735,241,44.75,13.0,11.5,12.7,12.2,7.93,31,7.75,17.811111111111114
739,3315.0,682.0,41.0,16.634146341463413,33,100,1,1,27,296,8,246,563,645,133,42,54,131,131,3.922,33.724000000000004,3.355,837,73.88,10.3,6.5,9.1,7.6,6.55,82,6.071428571428571,13.307734241908008
740,2251.0,446.0,21.0,21.238095238095237,25,80,0,3,19,192,12,164,343,396,93,24,25,98,98,0.827,16.866,3.307,570,69.01,10.8,8.4,9.52,9.9,6.32,44,7.166666666666666,14.029027431421447
741,3993.0,787.0,36.0,21.86111111111111,36,126,0,0,0,365,9,298,636,739,154,64,43,150,150,0.719,31.228999999999992,4.0520000000000005,1008,67.49,11.5,9.0,8.12,9.5,6.38,81,8.5,14.606576819407008
742,1483.0,296.0,16.0,18.5,26,51,0,1,9,122,3,145,262,281,62,17,27,59,59,1.042,12.808,2.1500000000000004,372,71.65,10.7,7.4,9.22,8.6,6.49,34,7.25,13.75151515151515
743,1726.0,394.0,26.0,15.153846153846153,32,33,1,2,0,196,2,173,354,384,59,19,23,77,77,2.034,20.936999999999998,3.029,428,91.31,8.1,4.0,4.23,3.4,5.38,24,3.95,10.194094707520893
744,2640.0,553.0,25.0,22.12,36,83,0,1,26,226,2,260,486,538,119,26,43,103,103,1.862,20.627000000000002,2.512,650,69.11,10.8,8.3,9.17,9.5,6.97,72,8.3,15.663157894736845
745,1885.0,394.0,21.0,18.761904761904763,23,58,2,1,34,151,2,180,350,382,75,28,26,68,68,0.0,17.276,3.7240000000000006,457,72.56,10.6,7.0,10.09,8.8,6.82,50,4.625,14.356207951070338
746,2189.0,433.0,21.0,20.61904761904762,34,73,0,0,17,163,5,213,387,425,117,50,19,52,52,0.411,16.203999999999997,4.383,546,70.84,11.3,7.7,9.97,9.6,7.48,72,7.583333333333334,16.479055118110235
747,1379.0,276.0,10.0,27.6,10,46,0,2,18,100,8,140,241,261,67,19,11,42,42,0.162,7.849,1.989,342,67.79,12.0,8.8,9.75,10.7,7.17,39,6.916666666666667,16.513442622950823
748,2385.0,502.0,27.0,18.59259259259259,22,81,1,1,29,200,4,234,436,485,100,30,29,96,96,1.133,22.848,3.019,615,72.26,11.4,7.1,8.81,8.0,7.03,71,5.571428571428571,14.9646511627907
749,1302.0,263.0,18.0,14.61111111111111,10,40,0,0,4,115,1,118,206,239,64,9,13,45,45,1.8710000000000002,14.813,1.317,321,75.0,9.3,6.1,7.93,6.4,6.22,29,5.0,12.17451476793249
750,2398.0,496.0,21.0,23.61904761904762,25,86,2,2,11,177,2,227,443,481,141,30,22,92,92,0.35200000000000004,18.846999999999998,1.7999999999999998,593,68.7,11.0,8.5,9.52,10.0,6.82,60,5.571428571428571,15.380608899297423
751,2806.0,556.0,33.0,16.848484848484848,23,134,3,3,35,154,10,234,459,531,176,39,31,89,89,1.072,28.954,2.974,733,49.62,12.3,9.6,14.72,11.9,8.38,109,4.5,17.6362945368171
752,1793.0,368.0,11.0,33.45454545454545,45,47,0,0,0,181,2,177,316,349,87,22,23,63,63,0.379,9.094000000000001,1.5270000000000001,449,67.01,10.1,11.2,6.98,12.5,7.15,46,9.0,18.972464589235127
753,2852.0,626.0,33.0,18.96969696969697,27,64,0,5,22,286,2,237,496,570,128,35,45,99,99,0.8199999999999998,29.282999999999998,2.8960000000000004,696,80.11,9.3,6.2,7.02,6.8,5.96,52,6.142857142857143,12.423529411764706
754,2387.0,487.0,28.0,17.392857142857142,9,75,0,0,2,185,6,151,351,427,130,36,15,89,89,0.293,22.253000000000004,5.453,635,64.2,10.8,8.2,8.64,7.6,6.08,46,7.0,12.449422632794459
755,1266.0,258.0,7.0,36.857142857142854,15,31,0,0,3,126,3,136,234,250,54,10,13,53,53,0.201,5.942,0.857,309,61.33,11.5,13.4,7.5,15.7,6.85,23,16.166666666666668,19.755102040816325
756,2390.0,473.0,20.0,23.65,21,82,5,3,26,194,11,251,450,469,100,37,20,85,85,1.4769999999999999,16.064,2.4579999999999997,591,68.3,10.7,8.7,10.27,10.8,7.47,75,7.666666666666666,17.131538461538465
757,1565.0,336.0,13.0,25.846153846153847,18,42,0,0,9,167,1,128,265,300,63,12,20,66,66,0.122,12.254,0.624,385,73.92,10.4,8.6,8.13,10.3,6.48,32,12.0,15.39374149659864
758,2441.0,507.0,33.0,15.363636363636363,21,96,1,0,35,167,7,213,431,486,118,31,33,75,75,1.09,27.073,4.837000000000001,618,66.94,10.9,7.1,9.5,7.4,6.92,71,4.625,13.833947990543738
759,1880.0,415.0,30.0,13.833333333333334,18,55,1,7,9,154,1,192,370,403,105,24,20,74,74,0.101,27.198000000000004,2.701,478,75.71,8.8,5.8,7.24,5.4,6.74,55,3.5999999999999996,13.303724928366762
760,2618.0,550.0,34.0,16.176470588235293,24,81,4,3,21,211,7,233,474,534,151,27,25,87,87,0.6719999999999999,29.298,4.03,669,74.08,10.6,6.4,8.92,7.4,6.84,74,5.928571428571429,13.991931330472102
761,3145.0,614.0,30.0,20.466666666666665,17,134,2,0,25,255,10,261,532,591,166,29,27,91,91,1.417,23.636,4.946000000000001,818,60.65,12.1,9.5,10.04,10.3,7.33,96,6.916666666666667,16.569147005444645
762,3667.0,714.0,44.0,16.227272727272727,27,146,14,2,34,286,19,296,623,691,162,50,45,144,144,2.214,37.669999999999995,4.116,932,64.71,11.1,8.0,10.2,8.8,7.1,108,4.166666666666667,14.878980891719744
763,2354.0,474.0,29.0,16.344827586206897,19,97,5,0,29,160,12,219,423,460,111,28,47,82,82,2.918,24.282,1.8,611,65.93,11.2,7.5,10.37,8.4,7.63,84,4.8125,15.899052369077308
764,1337.0,277.0,17.0,16.294117647058822,10,51,0,0,11,98,4,127,227,257,60,19,13,50,50,0.831,15.322,0.846,330,74.39,10.6,6.3,9.5,7.7,7.16,42,6.5,14.699487179487182
765,1908.0,387.0,20.0,19.35,12,59,3,1,16,166,4,166,336,371,86,25,27,80,80,0.699,16.979999999999997,2.3209999999999997,486,70.94,10.9,7.6,8.93,8.7,6.84,51,5.714285714285714,14.827521865889214
766,2039.0,405.0,30.0,13.5,23,75,0,0,9,143,8,183,330,367,85,33,20,80,80,1.308,25.403000000000002,3.289,521,76.22,9.6,5.6,8.92,6.6,6.69,56,4.111111111111111,13.022222222222224
767,1121.0,222.0,13.0,17.076923076923077,13,35,0,0,9,85,1,129,207,217,60,10,14,35,35,0.44499999999999995,10.959000000000001,1.5959999999999999,270,72.87,10.2,6.9,9.04,8.1,6.54,27,6.583333333333333,13.54713567839196
768,1774.0,376.0,20.0,18.8,15,57,0,1,3,157,8,165,316,359,87,25,22,72,72,0.388,16.214999999999996,3.3969999999999994,448,71.65,9.6,7.4,7.94,7.5,6.52,43,6.75,13.827963525835868
769,2311.0,477.0,26.0,18.346153846153847,27,72,5,2,14,217,6,204,410,459,95,32,30,82,82,0.346,22.826,2.828,573,79.4,9.8,6.5,7.83,7.8,6.4,52,8.6,13.71720930232558
770,1608.0,317.0,18.0,17.61111111111111,30,40,2,0,4,111,2,192,300,313,91,23,18,39,39,0.526,13.530000000000001,2.9439999999999995,398,71.14,9.2,7.6,8.93,8.6,7.1,48,6.285714285714286,15.443598615916954
771,1928.0,381.0,22.0,17.318181818181817,28,74,0,1,16,158,7,179,345,374,82,26,22,78,78,0.545,18.341,3.1140000000000003,481,72.87,10.6,6.9,9.62,8.5,7.12,58,6.75,15.024761904761906
772,2531.0,492.0,34.0,14.470588235294118,29,100,1,3,16,186,12,213,418,466,127,30,16,81,81,0.145,28.685,5.17,650,66.94,10.6,7.1,9.79,7.7,6.63,65,4.2,13.097011494252877
773,1061.0,220.0,14.0,15.714285714285714,19,34,0,0,8,66,4,123,204,213,58,21,4,36,36,0.0,10.955,3.045,273,66.64,10.8,7.2,9.67,7.7,7.31,35,5.857142857142857,14.890273224043717
774,2335.0,481.0,16.0,30.0625,18,63,0,3,15,239,5,203,432,471,81,23,30,93,93,0.0,14.678000000000003,1.322,594,68.44,11.5,10.7,7.43,12.4,6.79,50,13.375,17.664285714285715
775,1876.0,389.0,13.0,29.923076923076923,32,50,0,0,9,170,1,150,311,353,97,23,28,57,57,0.5249999999999999,11.008000000000001,1.468,472,69.25,12.0,10.4,8.07,12.5,6.37,31,8.4,16.392747875354107
776,2210.0,446.0,24.0,18.583333333333332,30,79,0,0,12,177,5,180,374,424,94,32,23,84,84,0.46399999999999997,20.018999999999995,3.517,578,71.44,11.0,7.4,8.7,8.2,6.4,49,3.95,13.580000000000002
777,1546.0,307.0,26.0,11.807692307692308,12,56,0,0,2,116,1,166,287,301,80,11,16,56,56,1.5159999999999998,19.363,5.120000000000001,384,78.14,9.0,4.9,8.44,5.7,6.58,42,4.277777777777778,12.216470588235294
778,2400.0,504.0,24.0,21.0,21,64,0,0,18,194,5,232,447,489,124,31,24,94,94,1.318,20.659000000000002,2.0220000000000002,599,70.43,9.9,7.8,9.45,9.4,7.2,72,6.571428571428571,15.872452830188678
779,647.0,137.0,10.0,13.7,5,17,0,0,0,61,8,61,113,130,33,5,5,27,27,0.0,9.235,0.765,177,76.72,9.8,5.4,5.32,3.7,5.45,10,5.75,9.7496062992126
780,1683.0,344.0,19.0,18.105263157894736,13,44,0,0,2,143,1,152,270,302,81,17,22,60,60,0.0,17.251999999999995,1.7480000000000002,409,80.01,8.7,6.2,7.54,7.3,6.21,35,5.785714285714286,13.070379746835442
781,2828.0,571.0,26.0,21.96153846153846,25,104,0,2,26,235,18,240,504,554,145,26,25,93,93,1.9069999999999998,21.134999999999994,2.958,722,69.31,11.6,8.3,9.23,9.5,6.9,75,8.7,15.42551181102362
782,362.0,72.0,7.0,10.285714285714286,24,11,0,0,0,21,0,54,68,70,22,7,1,15,15,0.0,6.805,0.195,86,87.31,8.0,3.4,7.04,4.5,6.97,12,3.3571428571428568,13.032727272727275
783,2839.0,557.0,38.0,14.657894736842104,23,109,0,0,8,219,3,227,484,539,127,47,33,102,102,0.974,32.802,4.224,749,66.54,10.7,7.3,8.8,7.1,6.96,85,5.642857142857143,14.039443339960238
784,2717.0,535.0,30.0,17.833333333333332,28,102,0,2,28,195,12,211,450,506,137,39,29,106,106,2.4970000000000003,24.479000000000003,3.0240000000000005,697,64.0,12.0,8.2,11.31,9.9,6.92,72,5.875,14.623612334801761
785,2450.0,478.0,21.0,22.761904761904763,29,87,0,0,9,211,1,150,319,391,94,35,51,93,93,0.361,18.703,1.9360000000000004,634,67.18,12.0,9.1,9.4,10.7,5.93,35,7.5,13.556347031963469
786,3313.0,716.0,32.0,22.375,43,106,12,7,39,282,10,303,639,702,169,62,20,126,126,1.7799999999999998,25.889999999999997,4.33,820,77.57,10.3,7.2,8.47,9.0,7.38,108,6.833333333333333,16.6935960591133
787,1406.0,293.0,12.0,24.416666666666668,23,39,0,0,7,115,5,141,255,276,79,18,12,58,58,0.6779999999999999,10.046,1.276,352,67.18,11.0,9.1,9.46,10.7,7.06,38,10.8,16.41577689243028
788,3043.0,635.0,49.0,12.959183673469388,38,103,5,10,27,232,11,275,560,612,143,40,32,105,105,0.725,40.169,8.105999999999998,753,76.62,9.6,5.5,9.55,7.1,6.9,89,5.125,13.459923371647509
789,2065.0,415.0,26.0,15.961538461538462,17,60,0,0,8,183,2,143,307,362,88,31,16,71,71,0.649,22.038999999999998,3.3119999999999994,517,73.68,10.3,6.6,8.11,6.9,5.65,31,7.083333333333334,11.089124668435014
790,676.0,144.0,6.0,24.0,7,15,0,0,0,47,0,74,116,128,47,4,6,23,23,0.306,5.101,0.593,167,75.74,10.5,7.9,8.36,9.8,6.31,13,8.3,14.480000000000002
791,3840.0,813.0,32.0,25.40625,51,112,0,5,45,306,13,300,691,772,198,67,46,135,135,1.847,26.059,4.096,951,66.88,10.7,9.2,9.75,11.1,7.18,107,7.166666666666666,16.792684365781714
792,2897.0,653.0,41.0,15.926829268292684,45,68,0,2,27,250,4,275,577,638,152,24,47,135,135,2.564,35.631,2.8049999999999997,694,83.46,7.8,4.9,7.06,5.7,6.01,59,3.409090909090909,11.634243542435426
793,1874.0,379.0,21.0,18.047619047619047,15,66,0,0,11,163,10,186,340,370,93,31,15,64,64,2.247,17.162000000000003,1.592,468,72.46,9.8,7.1,9.57,8.5,7.53,65,5.642857142857143,16.158787878787876
794,2369.0,475.0,26.0,18.26923076923077,28,93,2,1,23,184,14,196,411,462,96,32,32,86,86,0.078,20.529999999999998,5.3919999999999995,620,63.59,11.5,8.4,9.51,8.6,6.97,67,5.0,14.851483253588519
795,2657.0,530.0,30.0,17.666666666666668,41,104,4,5,19,194,8,253,483,520,137,31,28,97,97,2.463,25.202,2.335,671,63.39,11.4,8.5,10.44,9.5,7.28,82,7.583333333333334,15.71298245614035
796,1708.0,381.0,28.0,13.607142857142858,21,46,8,1,10,149,5,172,341,371,78,23,23,71,71,3.1300000000000003,21.754000000000005,3.116,427,83.96,8.6,4.7,7.18,5.5,6.6,47,3.9000000000000004,12.991949685534593
797,2423.0,450.0,13.0,34.61538461538461,37,99,0,2,1,206,2,186,382,427,109,27,51,101,101,0.743,10.534000000000002,1.723,611,55.1,13.3,13.7,10.4,17.0,6.93,45,11.5,19.33545667447307
798,2634.0,571.0,35.0,16.314285714285713,41,76,0,0,9,227,5,229,465,539,135,34,39,118,118,2.343,28.40500000000001,4.2490000000000006,663,74.29,9.2,6.4,7.82,6.4,6.44,65,6.666666666666667,12.920824742268042
799,2590.0,575.0,26.0,22.115384615384617,22,81,0,1,31,239,8,203,455,525,133,32,25,87,87,0.37,20.974999999999998,4.655,659,67.99,11.0,8.8,8.12,9.2,6.89,69,5.642857142857143,15.766141078838174
800,2099.0,447.0,23.0,19.434782608695652,19,51,0,0,5,181,3,198,393,430,96,24,36,86,86,0.425,17.653,4.922000000000001,517,79.19,8.7,6.5,7.02,7.3,6.07,40,7.333333333333334,12.950024937655861
801,2111.0,445.0,26.0,17.115384615384617,22,59,2,5,10,169,9,201,387,430,88,23,28,83,83,1.9250000000000003,20.833999999999996,3.24,530,73.07,10.6,6.8,7.59,6.8,6.08,42,8.5,12.325714285714286
802,1384.0,304.0,16.0,19.0,36,29,0,0,4,130,1,138,265,292,63,13,8,58,58,0.0,14.066,1.9339999999999997,351,79.4,9.8,6.5,5.8,6.1,6.04,27,6.583333333333333,12.807272727272727
803,1804.0,385.0,18.0,21.38888888888889,26,44,0,1,18,177,3,152,298,349,69,15,28,69,69,1.0519999999999998,14.758,2.1900000000000004,448,77.98,11.2,7.0,8.18,8.6,6.26,36,6.833333333333333,13.738507462686568
804,1818.0,381.0,23.0,16.565217391304348,12,52,0,1,6,162,2,152,293,337,79,21,22,76,76,2.5439999999999996,17.678,2.779,460,81.53,9.4,5.6,6.72,6.1,5.93,34,5.571428571428571,11.959308357348704
805,3018.0,629.0,33.0,19.060606060606062,42,104,0,3,23,227,10,284,560,611,152,46,24,128,128,4.0009999999999994,27.065999999999995,1.934,735,72.26,8.8,7.1,9.92,8.9,7.34,97,5.857142857142857,15.73642585551331
806,1383.0,284.0,13.0,21.846153846153847,17,53,0,0,13,108,7,142,251,269,80,16,12,42,42,0.165,10.593000000000002,2.241,346,69.41,11.4,8.2,9.98,10.1,7.16,40,8.0,16.064362139917694
807,1465.0,296.0,17.0,17.41176470588235,17,50,1,0,12,114,5,155,262,285,61,29,20,61,61,2.3760000000000003,13.234000000000002,1.391,376,64.71,10.7,8.0,9.68,8.4,7.35,48,5.1875,15.529411764705884
808,1835.0,385.0,33.0,11.666666666666666,43,59,0,1,4,163,6,163,322,355,81,24,18,87,87,1.5830000000000002,29.642000000000003,1.7750000000000001,450,86.1,9.1,3.9,7.23,4.7,6.12,42,3.1818181818181817,11.210414201183433
809,4417.0,853.0,41.0,20.804878048780488,35,191,0,2,57,323,43,329,725,828,186,76,58,138,138,2.6920000000000006,32.584,5.726000000000001,1166,53.41,13.1,10.2,11.83,11.3,8.16,168,6.333333333333333,18.35076923076923
810,1432.0,283.0,10.0,28.3,9,63,0,0,11,104,0,139,254,278,95,19,17,50,50,0.167,8.801,1.0330000000000001,378,46.91,13.8,12.7,11.55,13.8,8.56,57,11.875,21.101487603305785
811,1855.0,377.0,20.0,18.85,27,52,0,1,3,154,6,146,309,352,99,26,11,62,62,0.364,18.179000000000002,1.457,466,71.04,10.8,7.6,8.18,8.0,6.38,41,7.0,13.649384164222875
812,2067.0,488.0,25.0,19.52,18,28,2,3,13,182,3,162,357,428,133,38,15,87,87,3.0709999999999997,20.433000000000003,1.496,517,80.21,7.5,6.1,7.13,6.8,6.18,43,6.0,12.936590330788803
813,1593.0,325.0,19.0,17.105263157894736,23,60,1,0,16,120,2,161,286,312,78,17,10,68,68,1.447,15.517999999999999,2.035,401,65.42,10.7,7.7,10.43,8.7,7.9,61,8.4,16.723690036900372
814,1079.0,235.0,13.0,18.076923076923077,16,28,0,0,3,99,4,128,218,230,53,11,11,46,46,0.133,9.915000000000003,2.952,277,80.41,9.7,6.1,6.26,6.0,6.09,22,7.166666666666666,12.650616113744077
815,829.0,181.0,13.0,13.923076923076923,10,20,0,2,4,76,1,100,163,175,37,14,4,35,35,0.643,10.165000000000001,2.192,207,84.17,9.1,4.6,5.73,4.2,6.11,19,4.388888888888889,11.691358024691358
816,2193.0,444.0,23.0,19.304347826086957,11,59,0,1,1,195,0,191,385,425,100,30,25,86,86,0.415,19.262,3.325,544,78.69,10.3,6.7,7.6,7.9,6.33,47,6.666666666666667,13.734209245742091
817,1877.0,377.0,21.0,17.952380952380953,16,70,2,1,13,154,4,189,337,362,92,21,13,58,58,0.961,17.256,2.7830000000000004,472,71.14,10.7,7.6,8.76,8.4,7.32,61,4.5625,15.997640117994102
818,1625.0,363.0,29.0,12.517241379310345,13,51,2,1,12,129,3,150,308,346,83,16,23,65,65,0.42,25.963,2.6169999999999995,409,77.84,7.9,5.0,6.76,4.5,6.93,53,3.125,13.203189368770765
819,1806.0,391.0,26.0,15.038461538461538,23,45,0,4,5,167,1,177,341,379,84,23,28,67,67,0.706,21.899,3.395000000000001,471,74.9,9.3,6.1,6.31,5.1,6.44,47,4.277777777777778,12.753526011560695
820,2960.0,633.0,37.0,17.10810810810811,39,97,6,6,32,229,8,277,559,609,152,41,38,100,100,2.7399999999999998,28.908,5.352,758,73.07,11.0,6.8,8.87,7.8,6.75,79,7.75,14.024848484848485
821,1652.0,344.0,19.0,18.105263157894736,13,49,0,0,5,125,6,162,302,333,94,14,27,71,71,0.186,16.436,2.378,422,72.26,10.2,7.1,8.35,7.6,6.67,43,7.75,14.055364238410597
822,2293.0,493.0,27.0,18.25925925925926,25,71,1,5,30,186,6,262,461,489,96,42,26,81,81,2.42,21.543000000000006,3.037,551,81.02,8.7,5.8,8.29,7.4,6.85,65,6.285714285714286,14.430476190476192
823,2726.0,526.0,23.0,22.869565217391305,22,94,0,0,10,226,20,206,415,466,134,42,32,90,90,0.0,20.137,2.863,692,67.08,10.8,9.1,9.69,11.0,7.06,73,8.2,16.445548654244305
824,2087.0,439.0,26.0,16.884615384615383,25,78,0,1,29,162,9,191,374,421,94,28,24,66,66,0.085,22.942000000000004,2.9730000000000003,513,73.98,9.4,6.5,9.16,7.6,6.95,61,5.857142857142857,14.292466124661246
825,3231.0,672.0,36.0,18.666666666666668,29,73,0,0,10,263,4,206,518,613,172,46,28,129,129,1.165,31.287999999999997,3.5450000000000004,814,71.55,10.0,7.4,7.94,7.6,5.78,50,6.833333333333333,11.978898163606011
826,1423.0,301.0,12.0,25.083333333333332,19,29,0,0,4,141,1,161,281,294,68,16,25,59,59,0.571,10.254999999999999,1.1720000000000002,345,81.87,9.5,7.6,7.03,9.6,6.26,26,12.75,14.994512635379062
827,2342.0,457.0,18.0,25.38888888888889,21,89,1,1,25,174,7,223,408,443,112,35,30,74,74,1.251,14.034999999999998,2.7139999999999995,602,57.2,13.5,10.8,10.86,12.4,7.72,76,8.8,18.484752475247525
828,2100.0,412.0,24.0,17.166666666666668,25,94,0,0,27,122,18,213,372,404,120,38,23,58,58,2.5919999999999996,19.945,1.4620000000000002,558,49.01,12.1,9.9,13.04,10.6,8.81,94,5.055555555555555,18.8795166163142
829,3934.0,759.0,41.0,18.51219512195122,26,173,0,0,36,278,8,313,646,725,201,58,44,120,120,0.865,34.43,5.705,1007,63.8,11.1,8.3,11.66,10.3,7.79,139,5.0,16.88760736196319
830,2333.0,457.0,26.0,17.576923076923077,24,87,1,2,8,174,2,197,388,432,115,44,26,79,79,0.425,21.553999999999995,4.022,616,64.0,12.2,8.2,9.8,8.6,7.16,71,5.571428571428571,15.240784313725491
831,3528.0,728.0,29.0,25.103448275862068,44,125,0,1,46,260,5,299,615,697,184,79,39,124,124,0.27099999999999996,24.47399999999999,4.256999999999999,876,58.92,11.7,10.2,10.97,11.9,7.47,107,6.071428571428571,17.401464226289516
832,2416.0,504.0,21.0,24.0,20,65,4,8,35,217,5,238,439,491,93,30,43,81,81,1.268,17.334999999999997,2.399,589,75.44,10.4,8.0,8.59,10.1,6.68,56,8.5,15.496433408577879
833,945.0,201.0,12.0,16.75,12,29,0,0,4,90,3,99,174,186,45,5,15,38,38,0.21800000000000003,10.158999999999999,1.6239999999999999,243,73.17,10.1,6.8,6.84,6.1,6.4,23,6.583333333333333,13.111111111111112
834,2072.0,411.0,23.0,17.869565217391305,37,75,0,2,8,169,2,188,353,389,99,28,25,69,69,0.27699999999999997,19.549,3.1740000000000004,531,72.16,10.9,7.2,9.28,8.4,7.22,65,7.166666666666666,15.46521739130435
835,2636.0,523.0,36.0,14.527777777777779,28,99,2,1,17,168,12,247,460,507,135,30,36,99,99,1.6149999999999998,31.097,3.2880000000000003,671,67.65,11.2,6.8,11.18,8.4,6.74,69,4.722222222222222,13.184827586206897
836,1639.0,332.0,15.0,22.133333333333333,23,58,0,1,5,133,1,175,301,324,82,14,20,71,71,1.554,12.631,0.8150000000000001,394,78.08,8.5,7.0,9.05,9.2,6.95,45,6.75,15.481081081081081
837,2668.0,547.0,30.0,18.233333333333334,33,93,2,3,38,198,6,257,495,539,135,48,25,82,82,0.924,24.994,4.085,654,72.97,10.9,6.9,10.37,9.1,7.27,83,7.416666666666666,15.376703296703296
838,1455.0,295.0,18.0,16.38888888888889,26,48,1,2,11,106,7,142,264,286,85,31,11,45,45,0.0,13.725999999999999,4.274,371,73.98,11.0,6.5,9.33,7.8,6.93,42,4.055555555555555,14.242500000000001
839,1766.0,384.0,25.0,15.36,14,45,8,1,18,167,4,152,316,352,75,9,26,63,63,0.428,20.862,3.7110000000000003,419,83.46,7.7,4.9,7.0,5.6,5.96,35,5.0,11.509607250755288
840,934.0,183.0,6.0,30.5,7,23,0,0,0,85,3,104,167,176,40,9,6,32,32,0.0,5.149,0.851,228,67.22,11.2,11.1,8.48,13.6,6.98,21,12.125,18.48
841,1969.0,409.0,25.0,16.36,15,58,2,0,19,159,7,188,363,391,88,26,38,72,72,0.684,21.047,3.269,497,73.88,10.5,6.5,8.34,7.0,6.2,42,5.3125,12.425882352941178
842,2067.0,410.0,28.0,14.642857142857142,17,80,0,4,15,150,21,145,298,350,110,23,25,72,72,0.5429999999999999,23.839000000000002,3.618,543,67.15,11.4,7.0,9.9,7.7,6.4,48,3.8888888888888893,12.463728813559323
843,1791.0,373.0,20.0,18.65,19,42,1,0,9,165,7,186,331,356,78,26,24,71,71,1.348,16.270000000000003,2.382,448,79.7,9.8,6.3,7.36,7.3,6.48,43,8.6,13.848757396449706
844,1753.0,400.0,14.0,28.571428571428573,18,28,2,2,1,164,6,170,327,378,108,21,19,62,62,0.281,11.883000000000003,1.8359999999999999,430,74.02,9.4,8.5,7.38,9.6,6.49,37,16.166666666666668,15.391691394658753
845,2178.0,452.0,27.0,16.74074074074074,30,67,0,1,20,159,8,219,417,445,105,31,35,98,98,0.855,23.835000000000004,2.3110000000000004,530,74.08,8.8,6.4,9.56,7.9,6.79,59,5.125,13.850526315789475
846,3725.0,777.0,45.0,17.266666666666666,44,122,0,0,3,326,7,284,627,725,188,43,46,149,149,2.624,39.849,2.5270000000000006,954,72.46,10.3,7.1,7.25,6.6,6.27,83,6.357142857142857,12.982549575070824
847,2992.0,615.0,38.0,16.18421052631579,46,101,1,2,23,213,6,279,560,603,156,34,35,116,116,3.074,32.230999999999995,2.694,767,66.44,10.0,7.3,9.44,7.6,7.08,91,7.166666666666666,14.360618955512573
848,1348.0,272.0,11.0,24.727272727272727,15,48,0,0,6,126,8,137,243,262,52,17,17,57,57,1.17,8.769,1.062,351,65.35,12.1,9.8,8.54,10.7,7.04,36,16.333333333333332,16.84
849,1837.0,355.0,19.0,18.68421052631579,25,71,0,0,10,149,9,166,298,328,71,22,17,68,68,0.45299999999999996,14.866000000000003,3.681,488,62.58,12.5,8.8,9.51,9.1,7.31,58,7.916666666666666,16.000493827160494
850,1358.0,291.0,10.0,29.1,10,24,0,0,4,137,6,107,210,249,64,21,19,45,45,1.644,7.775,0.582,352,69.45,10.8,10.3,6.39,11.1,6.2,21,6.833333333333333,15.911111111111111
